Feature_Selection_Algorithm	Feature	Mean_Rank
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-40_2	120.2
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-39_1	120.7
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-4_2	120.9
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-5_3	122.5
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-16_1	123.1
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-1_2	123.1
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-24_2	123.3
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-48_3	123.6
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-1_1	125.2
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-3_1	127.6
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p7_2	128.1
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p7_1	129.0
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-17_2	129.1
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-36_2	129.2
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p6_1	129.9
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-10_2	131.8
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-17_3	134.2
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-15_2	135.4
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p4_3	136.1
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-39_3	136.5
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p-22_2	137.2
/AlgorithmScripts/FeatureSelection/arff/weka/ReliefF/default	p6_2	142.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-35_3	1.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-36_3	2.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-34_2	4.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-12_2	9.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-33_2	10.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-31_1	16.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-27_3	17.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-28_1	18.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-27_2	18.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-27_1	20.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-28_2	20.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-26_3	22.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-32_3	22.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-26_1	22.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-28_3	23.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-26_2	23.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-32_1	23.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-25_3	25.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-25_2	25.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-32_2	26.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-29_1	27.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-25_1	27.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-2_3	28.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-34_3	28.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-35_1	29.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-24_3	30.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-12_1	31.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-29_2	31.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-2_1	33.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-33_3	33.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-34_1	34.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-33_1	35.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-29_3	36.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-30_1	37.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-31_3	38.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-24_2	38.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-31_2	38.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-24_1	38.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-2_2	39.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-30_2	39.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-30_3	41.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-12_3	43.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p7_3	47.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-23_3	50.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-13_3	51.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-14_3	52.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-15_1	52.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-37_3	53.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-14_1	53.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-15_2	54.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-14_2	54.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-10_3	54.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-13_1	54.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-15_3	55.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-16_1	55.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-11_2	56.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-16_2	57.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-11_1	57.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-10_2	58.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-19_3	58.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-16_3	60.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-13_2	61.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-11_3	61.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-17_1	62.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-35_2	63.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-17_2	63.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-21_1	65.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-23_2	66.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-17_3	68.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-23_1	68.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-36_1	70.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-22_3	73.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-21_2	73.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-20_3	74.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-18_3	74.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-21_3	74.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-18_1	75.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-22_2	75.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-22_1	75.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-20_2	77.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-18_2	78.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-20_1	78.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-19_1	80.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-1_3	81.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-19_2	81.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-1_2	83.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-1_1	84.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-8_1	89.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-7_2	92.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-5_1	93.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-7_1	93.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-7_3	93.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-36_2	94.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-8_2	95.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p1_1	96.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-8_3	96.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-6_3	97.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-9_1	99.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-6_2	99.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-9_3	101.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-6_1	102.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-50_2	103.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-9_2	104.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-50_1	105.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-50_3	105.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-5_3	105.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-5_2	107.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-4_3	109.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p5_2	112.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-49_1	112.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p1_2	113.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p5_3	114.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p6_1	114.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p5_1	115.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p2_2	115.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-4_2	116.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p6_2	116.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p6_3	117.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-40_1	117.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p7_1	118.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p4_3	118.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p7_2	119.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p4_2	120.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p1_3	123.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p4_1	123.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p2_1	124.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-4_1	124.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p2_3	124.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-45_2	125.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-3_3	125.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p3_1	127.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p3_3	127.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-43_1	127.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p3_2	128.4
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-41_2	130.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-49_3	130.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-38_3	130.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-49_2	135.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-40_2	135.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-38_1	135.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-37_2	136.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-40_3	136.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-42_2	137.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-41_1	137.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-3_2	138.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-37_1	140.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-3_1	141.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-43_2	142.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-39_3	142.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-41_3	142.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-42_3	143.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-43_3	144.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-44_2	144.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-42_1	145.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-39_2	146.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-38_2	147.1
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-48_2	148.2
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-39_1	148.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-46_2	150.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-47_3	155.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-47_1	155.8
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-47_2	156.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-48_1	156.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-44_3	157.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-48_3	158.7
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-46_3	159.3
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-10_1	160.6
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-46_1	163.9
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-44_1	165.5
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-45_3	167.0
/AlgorithmScripts/FeatureSelection/arff/weka/SymmetricalUncertainty/default	p-45_1	168.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-35_3	1.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-36_3	1.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-34_2	3.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-12_2	8.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-33_2	10.2
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-32_1	12.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-31_1	17.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-35_1	17.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-37_3	17.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-12_1	20.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-2_3	28.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-12_3	29.6
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-45_2	31.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-21_1	34.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-49_1	35.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-2_1	37.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-10_3	37.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-32_3	37.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-36_1	37.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-40_1	40.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-49_2	41.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-5_1	43.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-42_3	44.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-11_2	45.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-19_3	47.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-43_1	48.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-19_2	48.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-43_3	51.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-13_3	51.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-24_1	51.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-32_2	53.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p5_1	54.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p1_1	54.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-46_2	54.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-25_3	55.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-35_2	56.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-37_1	58.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-9_1	59.2
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-34_3	59.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-3_3	60.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-13_1	60.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-13_2	61.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-30_2	61.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-20_3	63.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-44_3	66.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-42_2	69.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-41_2	69.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-9_3	70.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p3_3	71.6
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-10_1	72.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p5_3	74.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-43_2	74.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-8_3	74.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-45_1	75.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-9_2	75.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-38_3	76.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-34_1	79.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-37_2	79.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-25_1	79.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-28_3	80.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-6_1	80.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p2_2	81.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-18_3	81.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-44_1	82.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p3_1	83.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-2_2	84.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-27_3	85.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-14_3	85.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p4_2	86.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p1_3	86.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-40_3	87.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-6_3	87.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-25_2	87.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-24_2	87.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-27_2	88.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-16_3	88.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-11_1	88.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-30_1	89.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-38_1	89.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-44_2	90.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-31_2	90.5
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-20_2	91.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-42_1	92.4
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-33_3	92.6
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p7_3	93.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-48_2	93.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p1_2	93.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p5_2	94.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-16_2	94.2
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-41_1	95.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-17_1	95.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-47_3	95.7
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p2_1	97.8
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-39_1	98.3
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-21_2	98.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-14_2	98.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-11_3	98.9
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-1_2	99.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-8_1	100.0
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-26_3	100.1
/AlgorithmScripts/FeatureSelection/tsv/mlr/kruskal.test/default	p-31_3	100.5
